transaction_id,week,store_id,customer_id,channel,treatment_group,segment,net_sales,gross_margin,converted
T03S01128,3,S01,C0021,store,treatment,Value,62.29,21.8,0
T03S01129,3,S01,C0028,store,treatment,Core,105.17,44.17,1
T03S01130,3,S01,C0035,ecommerce,treatment,Premium,102.6,43.09,1
T03S01131,3,S01,C0042,store,treatment,Value,83.3,34.99,1
T03S01132,3,S01,C0049,store,treatment,Core,87.89,30.76,1
T03S01133,3,S01,C0056,store,treatment,Premium,102.43,43.02,1
T03S01134,3,S01,C0063,store,treatment,Value,66.13,27.77,0
T03S01135,3,S01,C0070,ecommerce,treatment,Core,60.51,25.41,0
T03S01136,3,S01,C0077,store,treatment,Premium,108.2,37.87,1
T03S01137,3,S01,C0084,store,treatment,Value,92.15,38.7,1
T03S01138,3,S01,C0091,store,treatment,Core,77.55,32.57,1
T03S01139,3,S01,C0098,store,treatment,Premium,106.35,44.67,1
T03S01140,3,S01,C0105,ecommerce,treatment,Value,101.77,35.62,1
T03S01141,3,S01,C0112,store,treatment,Core,109.0,45.78,1
T03S01142,3,S01,C0119,store,treatment,Premium,83.28,34.98,1
T03S01143,3,S01,C0126,store,treatment,Value,110.96,46.61,1
T03S01144,3,S01,C0133,store,treatment,Core,83.6,29.26,1
T03S01145,3,S01,C0140,ecommerce,treatment,Premium,108.86,45.72,1
T03S01146,3,S01,C0147,store,treatment,Value,96.11,40.37,1
T03S01147,3,S01,C0154,store,treatment,Core,95.76,40.22,1
T03S01148,3,S01,C0161,store,treatment,Premium,102.81,35.98,1
T03S01149,3,S01,C0168,store,treatment,Value,101.64,42.69,1
T03S01150,3,S01,C0175,ecommerce,treatment,Core,86.22,36.21,1
T03S01151,3,S01,C0182,store,treatment,Premium,134.12,56.33,1
T03S01152,3,S01,C0189,store,treatment,Value,78.61,27.51,1
T03S01153,3,S01,C0196,store,treatment,Core,108.9,45.74,1
T03S01154,3,S01,C0003,store,treatment,Value,50.51,21.21,0
T03S01155,3,S01,C0010,ecommerce,treatment,Core,96.7,40.61,1
T03S01156,3,S01,C0017,store,treatment,Premium,107.24,37.53,1
T03S01157,3,S01,C0024,store,treatment,Value,82.7,34.73,1
T03S01158,3,S01,C0031,store,treatment,Core,104.97,44.09,1
T03S01159,3,S01,C0038,store,treatment,Premium,78.95,33.16,1
T03S02000,3,S02,C0138,ecommerce,control,Value,62.44,21.85,0
T03S02001,3,S02,C0145,store,control,Core,95.11,39.94,1
T03S02002,3,S02,C0152,store,control,Premium,109.16,45.85,1
T03S02003,3,S02,C0159,store,control,Value,99.66,41.86,1
T03S02004,3,S02,C0166,store,control,Core,61.28,21.45,0
T03S02005,3,S02,C0173,ecommerce,control,Premium,85.92,36.09,1
T03S02006,3,S02,C0180,store,control,Value,117.71,49.44,1
T03S02007,3,S02,C0187,store,control,Core,72.01,30.24,0
T03S02008,3,S02,C0194,store,control,Premium,94.12,32.94,1
T03S02009,3,S02,C0001,store,control,Core,77.44,32.52,1
T03S02010,3,S02,C0008,ecommerce,control,Premium,125.75,52.81,1
T03S02011,3,S02,C0015,store,control,Value,64.98,27.29,0
T03S02012,3,S02,C0022,store,control,Core,81.25,28.44,1
T03S02013,3,S02,C0029,store,control,Premium,81.1,34.06,1
T03S02014,3,S02,C0036,store,control,Value,82.45,34.63,1
T03S02015,3,S02,C0043,ecommerce,control,Core,72.85,30.6,0
T03S02016,3,S02,C0050,store,control,Premium,83.21,29.12,1
T03S02017,3,S02,C0057,store,control,Value,78.83,33.11,1
T03S02018,3,S02,C0064,store,control,Core,76.98,32.33,1
T03S02019,3,S02,C0071,store,control,Premium,68.29,28.68,0
T03S02020,3,S02,C0078,ecommerce,control,Value,84.13,29.45,1
T03S02021,3,S02,C0085,store,control,Core,65.08,27.33,0
T03S02022,3,S02,C0092,store,control,Premium,85.32,35.83,1
T03S02023,3,S02,C0099,store,control,Value,99.98,41.99,1
T03S02024,3,S02,C0106,store,control,Core,58.32,20.41,0
T03S02025,3,S02,C0113,ecommerce,control,Premium,119.54,50.21,1
T03S02026,3,S02,C0120,store,control,Value,83.55,35.09,1
T03S02027,3,S02,C0127,store,control,Core,90.97,38.21,1
T03S02028,3,S02,C0134,store,control,Premium,89.51,31.33,1
T03S02029,3,S02,C0141,store,control,Value,138.05,57.98,1
T03S02030,3,S02,C0148,ecommerce,control,Core,80.23,33.7,1
T03S02031,3,S02,C0155,store,control,Premium,83.2,34.94,1
T03S02032,3,S02,C0162,store,control,Value,90.57,31.7,1
T03S02033,3,S02,C0169,store,control,Core,85.14,35.76,1
T03S02034,3,S02,C0176,store,control,Premium,85.77,36.03,1
T03S02035,3,S02,C0183,ecommerce,control,Value,68.75,28.87,0
T03S02036,3,S02,C0190,store,control,Core,99.55,34.84,1
T03S02037,3,S02,C0197,store,control,Premium,111.07,46.65,1
T03S02038,3,S02,C0004,store,control,Core,124.21,52.17,1
T03S02039,3,S02,C0011,store,control,Premium,52.43,22.02,0
T03S02040,3,S02,C0018,ecommerce,control,Value,44.79,15.68,0
T03S02041,3,S02,C0025,store,control,Core,66.99,28.14,0
T03S02042,3,S02,C0032,store,control,Premium,99.19,41.66,1
T03S02043,3,S02,C0039,store,control,Value,78.94,33.15,1
T03S02044,3,S02,C0046,store,control,Core,65.47,22.91,0
T03S02045,3,S02,C0053,ecommerce,control,Premium,91.19,38.3,1
T03S02046,3,S02,C0060,store,control,Value,70.57,29.64,0
T03S02047,3,S02,C0067,store,control,Core,76.34,32.06,1
T03S02048,3,S02,C0074,store,control,Premium,112.02,39.21,1
T03S02049,3,S02,C0081,store,control,Value,90.35,37.95,1
T03S02050,3,S02,C0088,ecommerce,control,Core,94.95,39.88,1
T03S02051,3,S02,C0095,store,control,Premium,89.17,37.45,1
T03S02052,3,S02,C0102,store,control,Value,126.94,44.43,1
T03S02053,3,S02,C0109,store,control,Core,87.26,36.65,1
T03S02054,3,S02,C0116,store,control,Premium,121.71,51.12,1
T03S02055,3,S02,C0123,ecommerce,control,Value,81.69,34.31,1
T03S02056,3,S02,C0130,store,control,Core,77.65,27.18,1
T03S02057,3,S02,C0137,store,control,Premium,60.24,25.3,0
T03S02058,3,S02,C0144,store,control,Value,59.7,25.07,0
T03S02059,3,S02,C0151,store,control,Core,74.91,31.46,0
T03S02060,3,S02,C0158,ecommerce,control,Premium,115.07,40.27,1
T03S02061,3,S02,C0165,store,control,Value,80.25,33.7,1
T03S02062,3,S02,C0172,store,control,Core,91.8,38.56,1
T03S02063,3,S02,C0179,store,control,Premium,85.44,35.89,1
T03S02064,3,S02,C0186,store,control,Value,73.51,25.73,0
T03S02065,3,S02,C0193,ecommerce,control,Core,91.14,38.28,1
T03S02066,3,S02,C0200,store,control,Premium,79.19,33.26,1
T03S02067,3,S02,C0007,store,control,Core,44.72,18.78,0
T03S02068,3,S02,C0014,store,control,Premium,62.39,21.84,0
T03S02069,3,S02,C0021,store,control,Value,87.81,36.88,1
T03S02070,3,S02,C0028,ecommerce,control,Core,47.18,19.82,0
T03S02071,3,S02,C0035,store,control,Premium,81.77,34.34,1
T03S02072,3,S02,C0042,store,control,Value,67.99,23.8,0
T03S02073,3,S02,C0049,store,control,Core,91.0,38.22,1
T03S02074,3,S02,C0056,store,control,Premium,76.84,32.27,1
T03S02075,3,S02,C0063,ecommerce,control,Value,65.49,27.5,0
T03S02076,3,S02,C0070,store,control,Core,59.24,20.73,0
T03S02077,3,S02,C0077,store,control,Premium,122.88,51.61,1
T03S02078,3,S02,C0084,store,control,Value,118.59,49.81,1
T03S02079,3,S02,C0091,store,control,Core,81.91,34.4,1
T03S02080,3,S02,C0098,ecommerce,control,Premium,86.71,30.35,1
T03S02081,3,S02,C0105,store,control,Value,37.63,15.8,0
T03S02082,3,S02,C0112,store,control,Core,71.02,29.83,0
T03S02083,3,S02,C0119,store,control,Premium,73.13,30.71,0
T03S02084,3,S02,C0126,store,control,Value,67.88,23.76,0
T03S02085,3,S02,C0133,ecommerce,control,Core,63.93,26.85,0
T03S02086,3,S02,C0140,store,control,Premium,62.92,26.42,0
T03S02087,3,S02,C0147,store,control,Value,62.63,26.3,0
T03S02088,3,S02,C0154,store,control,Core,65.42,22.9,0
T03S02089,3,S02,C0161,store,control,Premium,85.22,35.79,1
T03S02090,3,S02,C0168,ecommerce,control,Value,69.09,29.02,0
T03S02091,3,S02,C0175,store,control,Core,84.16,35.35,1
T03S02092,3,S02,C0182,store,control,Premium,111.18,38.91,1
T03S02093,3,S02,C0189,store,control,Value,65.65,27.57,0
T03S02094,3,S02,C0196,store,control,Core,97.86,41.1,1
T03S02095,3,S02,C0003,ecommerce,control,Value,129.28,54.3,1
T03S02096,3,S02,C0010,store,control,Core,118.06,41.32,1
T03S02097,3,S02,C0017,store,control,Premium,98.22,41.25,1
T03S02098,3,S02,C0024,store,control,Value,84.4,35.45,1
T03S02099,3,S02,C0031,store,control,Core,75.76,31.82,0
T03S02100,3,S02,C0038,ecommerce,control,Premium,104.82,36.69,1
T03S02101,3,S02,C0045,store,control,Value,92.43,38.82,1
T03S02102,3,S02,C0052,store,control,Core,64.89,27.25,0
T03S02103,3,S02,C0059,store,control,Premium,93.71,39.36,1
T03S02104,3,S02,C0066,store,control,Value,97.44,34.1,1
T03S02105,3,S02,C0073,ecommerce,control,Core,78.96,33.16,1
T03S02106,3,S02,C0080,store,control,Premium,111.42,46.8,1
T03S02107,3,S02,C0087,store,control,Value,31.12,13.07,0
T03S02108,3,S02,C0094,store,control,Core,56.91,19.92,0
T03S02109,3,S02,C0101,store,control,Premium,120.2,50.48,1
T03S02110,3,S02,C0108,ecommerce,control,Value,84.48,35.48,1
T03S02111,3,S02,C0115,store,control,Core,52.34,21.98,0
T03S02112,3,S02,C0122,store,control,Premium,90.94,31.83,1
T03S02113,3,S02,C0129,store,control,Value,92.93,39.03,1
T03S02114,3,S02,C0136,store,control,Core,68.32,28.69,0
T03S02115,3,S02,C0143,ecommerce,control,Premium,88.05,36.98,1
T03S02116,3,S02,C0150,store,control,Value,84.97,29.74,1
T03S02117,3,S02,C0157,store,control,Core,69.55,29.21,0
T03S02118,3,S02,C0164,store,control,Premium,93.12,39.11,1
T03S02119,3,S02,C0171,store,control,Value,97.65,41.01,1
T03S02120,3,S02,C0178,ecommerce,control,Core,86.81,30.38,1
T03S02121,3,S02,C0185,store,control,Premium,132.23,55.53,1
T03S02122,3,S02,C0192,store,control,Value,108.08,45.39,1
T03S02123,3,S02,C0199,store,control,Core,83.23,34.96,1
T03S02124,3,S02,C0006,store,control,Value,109.63,38.37,1
T03S02125,3,S02,C0013,ecommerce,control,Core,85.67,35.98,1
T03S02126,3,S02,C0020,store,control,Premium,100.86,42.36,1
T03S02127,3,S02,C0027,store,control,Value,102.32,42.98,1
T03S02128,3,S02,C0034,store,control,Core,97.76,34.22,1
T03S02129,3,S02,C0041,store,control,Premium,66.19,27.8,0
T03S02130,3,S02,C0048,ecommerce,control,Value,76.12,31.97,1
T03S02131,3,S02,C0055,store,control,Core,104.95,44.08,1
T03S02132,3,S02,C0062,store,control,Premium,90.04,31.52,1
T03S02133,3,S02,C0069,store,control,Value,80.82,33.95,1
T03S02134,3,S02,C0076,store,control,Core,77.14,32.4,1
T03S02135,3,S02,C0083,ecommerce,control,Premium,63.76,26.78,0
T03S02136,3,S02,C0090,store,control,Value,89.43,31.3,1
T03S02137,3,S02,C0097,store,control,Core,91.27,38.33,1
T03S02138,3,S02,C0104,store,control,Premium,91.19,38.3,1
T03S02139,3,S02,C0111,store,control,Value,51.46,21.61,0
T03S02140,3,S02,C0118,ecommerce,control,Core,45.22,15.83,0
T03S02141,3,S02,C0125,store,control,Premium,87.29,36.66,1
T03S02142,3,S02,C0132,store,control,Value,49.81,20.92,0
T03S02143,3,S02,C0139,store,control,Core,87.75,36.85,1
T03S02144,3,S02,C0146,store,control,Premium,73.38,25.68,0
T03S02145,3,S02,C0153,ecommerce,control,Value,80.86,33.96,1
T03S02146,3,S02,C0160,store,control,Core,71.71,30.12,0
T03S02147,3,S02,C0167,store,control,Premium,104.38,43.84,1
T03S02148,3,S02,C0174,store,control,Value,111.0,38.85,1
T03S02149,3,S02,C0181,store,control,Core,106.78,44.85,1
T03S02150,3,S02,C0188,ecommerce,control,Premium,67.26,28.25,0
T03S02151,3,S02,C0195,store,control,Value,68.41,28.73,0
T03S02152,3,S02,C0002,store,control,Premium,96.94,33.93,1
T03S02153,3,S02,C0009,store,control,Value,79.45,33.37,1
T03S02154,3,S02,C0016,store,control,Core,85.1,35.74,1
T03S02155,3,S02,C0023,ecommerce,control,Premium,81.92,34.41,1
T03S02156,3,S02,C0030,store,control,Value,85.63,29.97,1
T03S02157,3,S02,C0037,store,control,Core,58.7,24.65,0
T03S02158,3,S02,C0044,store,control,Premium,84.68,35.57,1
T03S02159,3,S02,C0051,store,control,Value,66.33,27.86,0
T03S03000,3,S03,C0151,ecommerce,treatment,Core,128.72,45.05,1
T03S03001,3,S03,C0158,store,treatment,Premium,124.67,52.36,1
T03S03002,3,S03,C0165,store,treatment,Value,65.21,27.39,0
T03S03003,3,S03,C0172,store,treatment,Core,98.44,41.34,1
T03S03004,3,S03,C0179,store,treatment,Premium,110.6,38.71,1
T03S03005,3,S03,C0186,ecommerce,treatment,Value,100.93,42.39,1
T03S03006,3,S03,C0193,store,treatment,Core,124.11,52.13,1
T03S03007,3,S03,C0200,store,treatment,Premium,103.14,43.32,1
T03S03008,3,S03,C0007,store,treatment,Core,91.33,31.97,1
T03S03009,3,S03,C0014,store,treatment,Premium,110.26,46.31,1
T03S03010,3,S03,C0021,ecommerce,treatment,Value,117.03,49.15,1
T03S03011,3,S03,C0028,store,treatment,Core,118.77,49.88,1
T03S03012,3,S03,C0035,store,treatment,Premium,99.63,34.87,1
T03S03013,3,S03,C0042,store,treatment,Value,106.74,44.83,1
T03S03014,3,S03,C0049,store,treatment,Core,105.38,44.26,1
T03S03015,3,S03,C0056,ecommerce,treatment,Premium,118.57,49.8,1
T03S03016,3,S03,C0063,store,treatment,Value,108.28,37.9,1
T03S03017,3,S03,C0070,store,treatment,Core,101.55,42.65,1
T03S03018,3,S03,C0077,store,treatment,Premium,116.06,48.74,1
T03S03019,3,S03,C0084,store,treatment,Value,83.98,35.27,1
T03S03020,3,S03,C0091,ecommerce,treatment,Core,83.41,29.19,1
T03S03021,3,S03,C0098,store,treatment,Premium,99.7,41.87,1
T03S03022,3,S03,C0105,store,treatment,Value,68.8,28.9,0
T03S03023,3,S03,C0112,store,treatment,Core,113.0,47.46,1
T03S03024,3,S03,C0119,store,treatment,Premium,117.01,40.95,1
T03S03025,3,S03,C0126,ecommerce,treatment,Value,125.89,52.87,1
T03S03026,3,S03,C0133,store,treatment,Core,117.08,49.18,1
T03S03027,3,S03,C0140,store,treatment,Premium,136.18,57.19,1
T03S03028,3,S03,C0147,store,treatment,Value,108.09,37.83,1
T03S03029,3,S03,C0154,store,treatment,Core,54.23,22.78,0
T03S03030,3,S03,C0161,ecommerce,treatment,Premium,102.53,43.06,1
T03S03031,3,S03,C0168,store,treatment,Value,70.37,29.55,0
T03S03032,3,S03,C0175,store,treatment,Core,128.54,44.99,1
T03S03033,3,S03,C0182,store,treatment,Premium,100.21,42.09,1
T03S03034,3,S03,C0189,store,treatment,Value,81.74,34.33,1
T03S03035,3,S03,C0196,ecommerce,treatment,Core,111.77,46.94,1
T03S03036,3,S03,C0003,store,treatment,Value,99.26,34.74,1
T03S03037,3,S03,C0010,store,treatment,Core,116.91,49.1,1
T03S03038,3,S03,C0017,store,treatment,Premium,74.16,31.15,0
T03S03039,3,S03,C0024,store,treatment,Value,87.35,36.69,1
T03S03040,3,S03,C0031,ecommerce,treatment,Core,105.83,37.04,1
T03S03041,3,S03,C0038,store,treatment,Premium,102.16,42.91,1
T03S03042,3,S03,C0045,store,treatment,Value,78.85,33.12,1
T03S03043,3,S03,C0052,store,treatment,Core,92.75,38.96,1
T03S03044,3,S03,C0059,store,treatment,Premium,119.03,41.66,1
T03S03045,3,S03,C0066,ecommerce,treatment,Value,80.98,34.01,1
T03S03046,3,S03,C0073,store,treatment,Core,72.37,30.4,0
T03S03047,3,S03,C0080,store,treatment,Premium,100.31,42.13,1
T03S03048,3,S03,C0087,store,treatment,Value,72.71,25.45,0
T03S03049,3,S03,C0094,store,treatment,Core,111.93,47.01,1
T03S03050,3,S03,C0101,ecommerce,treatment,Premium,129.22,54.27,1
T03S03051,3,S03,C0108,store,treatment,Value,113.3,47.59,1
T03S03052,3,S03,C0115,store,treatment,Core,88.43,30.95,1
T03S03053,3,S03,C0122,store,treatment,Premium,124.93,52.47,1
T03S03054,3,S03,C0129,store,treatment,Value,99.43,41.76,1
T03S03055,3,S03,C0136,ecommerce,treatment,Core,93.53,39.28,1
T03S03056,3,S03,C0143,store,treatment,Premium,116.9,40.92,1
T03S03057,3,S03,C0150,store,treatment,Value,76.31,32.05,1
T03S03058,3,S03,C0157,store,treatment,Core,108.46,45.55,1
T03S03059,3,S03,C0164,store,treatment,Premium,115.33,48.44,1
T03S03060,3,S03,C0171,ecommerce,treatment,Value,89.24,31.23,1
T03S03061,3,S03,C0178,store,treatment,Core,62.42,26.22,0
T03S03062,3,S03,C0185,store,treatment,Premium,137.06,57.56,1
T03S03063,3,S03,C0192,store,treatment,Value,79.59,33.43,1
T03S03064,3,S03,C0199,store,treatment,Core,103.22,36.13,1
T03S03065,3,S03,C0006,ecommerce,treatment,Value,94.49,39.68,1
T03S03066,3,S03,C0013,store,treatment,Core,95.55,40.13,1
T03S03067,3,S03,C0020,store,treatment,Premium,112.53,47.26,1
T03S03068,3,S03,C0027,store,treatment,Value,96.19,33.67,1
T03S03069,3,S03,C0034,store,treatment,Core,89.66,37.66,1
T03S03070,3,S03,C0041,ecommerce,treatment,Premium,100.46,42.19,1
T03S03071,3,S03,C0048,store,treatment,Value,116.64,48.99,1
T03S03072,3,S03,C0055,store,treatment,Core,123.08,43.08,1
T03S03073,3,S03,C0062,store,treatment,Premium,82.56,34.68,1
T03S03074,3,S03,C0069,store,treatment,Value,66.83,28.07,0
T03S03075,3,S03,C0076,ecommerce,treatment,Core,101.13,42.47,1
T03S03076,3,S03,C0083,store,treatment,Premium,111.69,39.09,1
T03S03077,3,S03,C0090,store,treatment,Value,92.21,38.73,1
T03S03078,3,S03,C0097,store,treatment,Core,102.17,42.91,1
T03S03079,3,S03,C0104,store,treatment,Premium,106.95,44.92,1
T03S03080,3,S03,C0111,ecommerce,treatment,Value,95.42,33.4,1
T03S03081,3,S03,C0118,store,treatment,Core,116.83,49.07,1
T03S03082,3,S03,C0125,store,treatment,Premium,98.13,41.21,1
T03S03083,3,S03,C0132,store,treatment,Value,105.65,44.37,1
T03S03084,3,S03,C0139,store,treatment,Core,125.64,43.97,1
T03S03085,3,S03,C0146,ecommerce,treatment,Premium,106.74,44.83,1
T03S03086,3,S03,C0153,store,treatment,Value,107.07,44.97,1
T03S03087,3,S03,C0160,store,treatment,Core,92.36,38.79,1
T03S03088,3,S03,C0167,store,treatment,Premium,123.61,43.26,1
T03S03089,3,S03,C0174,store,treatment,Value,93.4,39.23,1
T03S03090,3,S03,C0181,ecommerce,treatment,Core,89.33,37.52,1
T03S03091,3,S03,C0188,store,treatment,Premium,118.65,49.83,1
T03S03092,3,S03,C0195,store,treatment,Value,125.2,43.82,1
T03S03093,3,S03,C0002,store,treatment,Premium,112.43,47.22,1
T03S03094,3,S03,C0009,store,treatment,Value,165.35,69.45,1
T03S03095,3,S03,C0016,ecommerce,treatment,Core,98.18,41.24,1
T03S03096,3,S03,C0023,store,treatment,Premium,76.87,26.9,1
T03S03097,3,S03,C0030,store,treatment,Value,102.97,43.25,1
T03S03098,3,S03,C0037,store,treatment,Core,96.17,40.39,1
T03S03099,3,S03,C0044,store,treatment,Premium,105.2,44.18,1
T03S03100,3,S03,C0051,ecommerce,treatment,Value,80.49,28.17,1
T03S03101,3,S03,C0058,store,treatment,Core,89.0,37.38,1
T03S03102,3,S03,C0065,store,treatment,Premium,114.13,47.93,1
T03S03103,3,S03,C0072,store,treatment,Value,116.76,49.04,1
T03S03104,3,S03,C0079,store,treatment,Core,79.5,27.83,1
T03S03105,3,S03,C0086,ecommerce,treatment,Premium,123.94,52.05,1
T03S03106,3,S03,C0093,store,treatment,Value,56.54,23.75,0
T03S03107,3,S03,C0100,store,treatment,Core,61.66,25.9,0
T03S03108,3,S03,C0107,store,treatment,Premium,104.18,36.46,1
T03S03109,3,S03,C0114,store,treatment,Value,71.91,30.2,0
T03S03110,3,S03,C0121,ecommerce,treatment,Core,117.16,49.21,1
T03S03111,3,S03,C0128,store,treatment,Premium,125.5,52.71,1
T03S03112,3,S03,C0135,store,treatment,Value,78.69,27.54,1
T03S03113,3,S03,C0142,store,treatment,Core,90.85,38.16,1
T03S03114,3,S03,C0149,store,treatment,Premium,114.12,47.93,1
T03S03115,3,S03,C0156,ecommerce,treatment,Value,104.34,43.82,1
T03S03116,3,S03,C0163,store,treatment,Core,101.82,35.64,1
T03S03117,3,S03,C0170,store,treatment,Premium,109.73,46.09,1
T03S03118,3,S03,C0177,store,treatment,Value,109.69,46.07,1
T03S03119,3,S03,C0184,store,treatment,Core,83.03,34.87,1
T03S03120,3,S03,C0191,ecommerce,treatment,Premium,71.23,24.93,0
T03S03121,3,S03,C0198,store,treatment,Value,109.4,45.95,1
T03S03122,3,S03,C0005,store,treatment,Premium,113.02,47.47,1
T03S03123,3,S03,C0012,store,treatment,Value,91.6,38.47,1
T03S03124,3,S03,C0019,store,treatment,Core,112.01,39.2,1
T03S03125,3,S03,C0026,ecommerce,treatment,Premium,93.53,39.28,1
T03S03126,3,S03,C0033,store,treatment,Value,88.82,37.31,1
T03S03127,3,S03,C0040,store,treatment,Core,121.1,50.86,1
T03S03128,3,S03,C0047,store,treatment,Premium,130.03,45.51,1
T03S03129,3,S03,C0054,store,treatment,Value,98.53,41.38,1
T03S03130,3,S03,C0061,ecommerce,treatment,Core,95.04,39.92,1
T03S03131,3,S03,C0068,store,treatment,Premium,134.59,56.53,1
T03S03132,3,S03,C0075,store,treatment,Value,107.8,37.73,1
T03S03133,3,S03,C0082,store,treatment,Core,101.63,42.69,1
T03S03134,3,S03,C0089,store,treatment,Premium,108.67,45.64,1
T03S03135,3,S03,C0096,ecommerce,treatment,Value,111.47,46.82,1
T03S03136,3,S03,C0103,store,treatment,Core,63.02,22.06,0
T03S03137,3,S03,C0110,store,treatment,Premium,111.72,46.92,1
T03S03138,3,S03,C0117,store,treatment,Value,104.55,43.91,1
T03S03139,3,S03,C0124,store,treatment,Core,94.98,39.89,1
T03S03140,3,S03,C0131,ecommerce,treatment,Premium,102.02,35.71,1
T03S03141,3,S03,C0138,store,treatment,Value,72.45,30.43,0
T03S03142,3,S03,C0145,store,treatment,Core,104.77,44.0,1
T03S03143,3,S03,C0152,store,treatment,Premium,102.32,42.98,1
T03S03144,3,S03,C0159,store,treatment,Value,75.43,26.4,0
T03S03145,3,S03,C0166,ecommerce,treatment,Core,103.94,43.66,1
T03S03146,3,S03,C0173,store,treatment,Premium,122.78,51.57,1
T03S03147,3,S03,C0180,store,treatment,Value,56.7,23.81,0
T03S03148,3,S03,C0187,store,treatment,Core,85.09,29.78,1
T03S03149,3,S03,C0194,store,treatment,Premium,86.76,36.44,1
T03S03150,3,S03,C0001,ecommerce,treatment,Core,95.1,39.94,1
T03S03151,3,S03,C0008,store,treatment,Premium,116.49,48.93,1
T03S03152,3,S03,C0015,store,treatment,Value,106.69,37.34,1
T03S03153,3,S03,C0022,store,treatment,Core,101.23,42.52,1
T03S03154,3,S03,C0029,store,treatment,Premium,107.57,45.18,1
T03S03155,3,S03,C0036,ecommerce,treatment,Value,107.5,45.15,1
T03S03156,3,S03,C0043,store,treatment,Core,88.29,30.9,1
T03S03157,3,S03,C0050,store,treatment,Premium,86.74,36.43,1
T03S03158,3,S03,C0057,store,treatment,Value,113.4,47.63,1
